Restaurant ID,Restaurant Name,City,Address,Locality Verbose,Longitude,Latitude,Cuisines,Average_Cost_for_two,Has Table booking,Has Online delivery,Price_range,Aggregate_rating,Rating text,Votes
1661,Shiv Shakti VaishNo Bhojnalaya,New Delhi,"39/1, Community Centre, East of Kailash, New Delhi","East of Kailash, New Delhi",77.24604115,28.55872293,North Indian,500,0,0,2,3.1,Average,22
1662,Spice Tree,New Delhi,"Shop 4, DDA Market, Mount Kailash, East of Kailash, New Delhi","East of Kailash, New Delhi",77.24759415,28.55342536,"North Indian, Mughlai, Chinese",400,0,1,1,2.7,Average,12
1663,Vadapav Junction,New Delhi,"B 19, DSIDC, Garhi, East of Kailash, New Delhi","East of Kailash, New Delhi",77.254524,28.560028,Maharashtrian,350,0,1,1,3.2,Average,14
1664,Zaaika Junction,New Delhi,"Shop 43/6, Ground Floor, Community Center, East of Kailash, New Delhi","East of Kailash, New Delhi",77.24581651,28.55854948,"Chinese, Mughlai, North Indian",500,0,1,2,3.1,Average,25
1665,Asian Haus,New Delhi,"76/2, Near Iskcon Temple, Sant Nagar, East of Kailash, New Delhi","East of Kailash, New Delhi",77.25135762,28.55602603,"Chinese, Thai, Asian, Malaysian, Vietnamese, Japanese",1500,0,1,3,4.1,Very Good,686
1666,Bake Club,New Delhi,"23/5-B, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1735895,28.6448006,Bakery,250,0,0,1,3.2,Average,44
1667,Barichi,New Delhi,"Hotel Rahman, 3/1, Near Patel Nagar Metro Station, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1698272,28.6455402,"North Indian, Chinese, South Indian",1000,1,0,3,2.9,Average,11
1668,Barista,New Delhi,"18/36, Ground Floor, Main Market, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1731083,28.6455589,Cafe,650,0,0,2,3.2,Average,44
1669,Baskin Robbins,New Delhi,"Shop 4, 25/6, Ground Floor, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1747039,28.6441003,Ice Cream,300,0,1,1,2.6,Average,11
1670,Bite & More,New Delhi,"9/1No, Shop 2, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1743426,28.6428518,"Fast Food, North Indian",350,0,1,1,3.3,Average,24
1671,Blue Water Grille Express,New Delhi,"23/23, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1741932,28.6457029,"North Indian, Mughlai, Chinese, Seafood",700,0,1,2,2.6,Average,27
1672,Brainfreezzers,New Delhi,"23/21-C, 1st Floor, Main Market, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",0,0,"North Indian, Chinese",500,0,0,2,3,Average,5
1673,Caboose X Cafe & Lounge,New Delhi,"18/31, 1st Floor, Main Market, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1726854,28.6452593,"Fast Food, Cafe",700,0,0,2,3.2,Average,39
1674,Cafe Buddy's,New Delhi,"Patel Nagar Metro Station, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1724967,28.6440161,Fast Food,100,0,0,1,2.9,Average,5
1675,Cafe Coffee Day,New Delhi,"11/15, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1696522,28.6449368,Cafe,450,0,0,1,2.9,Average,38
1676,Chinese Food,New Delhi,"23/21C, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1743474,28.6457707,Chinese,300,0,0,1,3.1,Average,13
1677,Chinese King,New Delhi,"Shop 6, 26/32 Palmohan Sadan, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.17413515,28.64428733,"North Indian, Mughlai, Chinese",400,0,1,1,2.5,Average,6
1678,Cocoberry,New Delhi,"11/23, East Patel Nagar Market, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.172769,28.6452876,Desserts,300,0,1,1,3.3,Average,28
1679,Eggless Dukes,New Delhi,"23/5, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1737102,28.6447002,"Bakery, Desserts",200,0,0,1,3.1,Average,5
1680,Empire The Meat Shop,New Delhi,"28/14, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1736976,28.6461308,"Raw Meats, Fast Food",400,0,0,1,3.3,Average,31
1681,FOG Cafe and Lounge,New Delhi,"7/7, Ground Floor, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1716041,28.6445596,Cafe,500,0,0,2,3,Average,4
1682,Forty 3 East,New Delhi,"Almondz Hotel, 4/3, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1728444,28.6439265,"North Indian, Mughlai, Continental",1100,1,0,3,3.2,Average,38
1683,Green Chick Chop,New Delhi,"29/1, Shop 2, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1740625,28.6458084,"Raw Meats, North Indian, Fast Food",350,0,0,1,3.3,Average,31
1684,Gyan's,New Delhi,"28/1No, Central Market, Opposite Neel Kanth Mandir, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1733197,28.6462535,North Indian,550,0,1,2,3.4,Average,93
1685,Indi-QUE,New Delhi,"23/16, Main Market, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1738098,28.6453787,"North Indian, Mughlai, Chinese",1400,1,0,3,3.3,Average,46
1686,Keventers,New Delhi,"Shop No 5, Ground Floor, 29/1, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1741502,28.6458375,Beverages,400,0,0,1,3,Average,6
1687,Pick Fresh Fish,New Delhi,"29/1, East Patel Nagar Market, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1741204,28.645748,"Raw Meats, Fast Food",400,0,0,1,3.2,Average,17
1688,Sat Guru Dhaba,New Delhi,"18/52, Near Neel Kanth Mandir, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1730339,28.6463295,North Indian,350,0,0,1,2.6,Average,43
1689,Sharazz,New Delhi,"23/2, Main Market, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1738144,28.6446627,"Chinese, Cafe, Fast Food",700,0,0,2,3.2,Average,32
1690,Spice Box,New Delhi,"13/5, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1746349,28.6439586,North Indian,250,0,1,1,3.4,Average,21
1691,The Baithak's,New Delhi,"18/41, Main Market, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1732263,28.6456229,"North Indian, Chinese, Mughlai",1000,1,1,3,3.2,Average,87
1692,The Taste of India,New Delhi,"Shop 2, 12/2No, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.17371749,28.6444715,"Continental, Chinese, North Indian, Healthy Food",400,0,0,1,3.2,Average,12
1693,Twenty Four Seven,New Delhi,"18/43 & 18/44, Ground Floor, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.173298,28.6458333,"Fast Food, North Indian",300,0,0,1,3,Average,23
1694,Wrapss,New Delhi,"18/51, Main Market, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1731998,28.6463046,"Chinese, Fast Food",350,0,1,1,3.1,Average,50
1695,DomiNo's Pizza,New Delhi,"18/27, East Patel Nagar Market, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1726202,28.6453402,"Pizza, Fast Food",700,0,0,2,3.5,Good,119
1696,Dunkin' Donuts,New Delhi,"1/2, Ground Floor, Opposite Patel Nagar Metro Station, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1695686,28.6449373,"Burger, Desserts, Fast Food",600,0,1,2,3.6,Good,177
1697,Naivedyam,New Delhi,"25/35, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1760203,28.6438411,South Indian,500,0,1,2,3.6,Good,359
1698,Punjabi Chaap Corner,New Delhi,"Shop 3, 25/6, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1746447,28.6440899,North Indian,300,0,1,1,3.5,Good,53
1699,Rice Bowl,New Delhi,"1/4, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1701447,28.6448457,"Chinese, Seafood",1100,1,1,3,3.7,Good,241
1700,The Diet Kitchen,New Delhi,"23/21-A, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1742239,28.6455073,"Continental, Healthy Food",700,0,1,2,3.9,Good,178
1701,The Yellow Chef,New Delhi,"18/48, Main Market, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1734166,28.6462385,"Chinese, Fast Food",350,0,0,1,3.7,Good,146
1702,Tsui Wong,New Delhi,"23/1, East Patel Nagar Market, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1738702,28.6446415,"Chinese, Thai, Seafood",800,1,1,2,3.8,Good,145
1703,VC's Food Paradise,New Delhi,"23/5A, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1736557,28.6446394,"North Indian, Fast Food, Mughlai",500,0,0,2,3.5,Good,26
1704,WeDesi Flavours,New Delhi,"Near Jaypee Siddharth, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1765254,28.6449035,"Healthy Food, Fast Food",350,0,1,1,3.9,Good,54
1705,Stabbers,New Delhi,"29/1, Main Market, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1738744,28.6460278,"Fast Food, Burger",400,0,1,1,2.4,Poor,101
1706,Duke's Pastry Shop,New Delhi,"23/5, East Patel Nagar, New Delhi","East Patel Nagar, New Delhi",77.1737481,28.6447151,"Bakery, Fast Food",200,0,0,1,4.1,Very Good,150
1707,Cafe Coffee Day,New Delhi,"Epicuria Food Mall, Near Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2517407,28.5514411,Cafe,450,0,0,1,3.1,Average,44
1708,Chicago Pizza,New Delhi,"Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2514264,28.551456,Pizza,600,0,1,2,2.5,Average,93
1709,Drool Waffles,New Delhi,"K-1, Lower Ground Floor, Epicuria Food Mall, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2517856,28.5514005,Desserts,500,0,0,2,3.1,Average,9
1710,Gelato Vinto,New Delhi,"Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2517407,28.5514411,Ice Cream,250,0,1,1,3.3,Average,9
1711,Joost Juice Bar,New Delhi,"Ground Floor, Epicuria Food Mall, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2517407,28.5514411,Juices,300,0,0,1,3.2,Average,9
1712,Karim's,New Delhi,"Shop 2, Lower Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2514264,28.551456,"Mughlai, North Indian",700,0,1,2,3.1,Average,185
1713,Moti Mahal Delux,New Delhi,"Lower Ground Floor,  Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2514264,28.551456,"North Indian, Mughlai, Chinese",800,0,1,2,3.1,Average,100
1714,Sagar Ratna,New Delhi,"Lower Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2514264,28.551456,South Indian,600,0,0,2,3.3,Average,70
1715,Yo! China,New Delhi,"Shop 7, Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2514264,28.551456,Chinese,1300,0,1,3,2.6,Average,110
1716,Chaayos,New Delhi,"Upper Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2518754,28.5511401,"Cafe, Tea",400,0,1,1,3.6,Good,106
1717,Dimcha,New Delhi,"Upper Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2519652,28.5514176,"Chinese, Thai, Asian",1500,1,0,3,3.9,Good,145
1718,Keventers,New Delhi,"Food Court, Epicuria Food Mall, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2514264,28.551456,Beverages,400,0,0,1,3.9,Good,57
1719,Khan Chacha,New Delhi,"Lower Ground Floor, FCŒ_8, Epicuria, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2514264,28.551456,"North Indian, Mughlai",650,0,1,2,3.6,Good,23
1720,Sona Pure Veg Paradise,New Delhi,"Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2514264,28.551456,"North Indian, Street Food",500,0,0,2,3.8,Good,158
1721,Subway,New Delhi,"Epicuria Food Mall, Near Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2514264,28.551456,"American, Fast Food, Salad, Healthy Food",500,0,0,2,3.8,Good,97
1722,The Crunch Box,New Delhi,"Lower Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2517856,28.5514005,Fast Food,300,0,1,1,3.7,Good,21
1723,FIO Cookhouse and Bar,New Delhi,"Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.251157,28.5512512,"European, Italian, North Indian",3500,1,0,4,4,Very Good,752
1724,Lord of the Drinks Forum,New Delhi,"Lower Basement, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.252055,28.5513364,"European, Chinese, North Indian, Italian",2500,1,0,4,4.2,Very Good,756
1725,The Chatter House,New Delhi,"Lower Basement, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.252055,28.5515157,"Finger Food, Italian, North Indian",1800,1,1,3,4,Very Good,1700
1726,The Flying Saucer Cafe,New Delhi,"Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place, New Delhi",77.2523244,28.5514517,"Italian, Mediterranean, Continental, North Indian",1600,1,0,3,4.3,Very Good,3002
1727,Tea Lounge - Eros Hotel,New Delhi,"Eros Hotel, American Plaza, Nehru Place, New Delhi","Eros Hotel, Nehru Place, New Delhi",77.2495406,28.5499322,Cafe,1800,0,0,3,3.3,Average,21
1728,Blooms - Eros Hotel,New Delhi,"Eros Hotel, American Plaza, Nehru Place, New Delhi","Eros Hotel, Nehru Place, New Delhi",77.2495406,28.5499322,"Continental, North Indian, Italian",4000,1,0,4,3.9,Good,150
1729,Lounge & Bar - Eros Hotel,New Delhi,"Eros Hotel, American Plaza, Nehru Place, New Delhi","Eros Hotel, Nehru Place, New Delhi",77.2493161,28.5495074,Finger Food,3650,1,0,4,3.5,Good,18
1730,Sweet & Crusty - Eros Hotel,New Delhi,"Eros Hotel, American Plaza, Nehru Place, New Delhi","Eros Hotel, Nehru Place, New Delhi",77.249361,28.5498255,"Bakery, Fast Food",700,0,0,2,3.7,Good,44
1731,Empress of China - Eros Hotel,New Delhi,"Eros Hotel, American Plaza, Nehru Place, New Delhi","Eros Hotel, Nehru Place, New Delhi",77.2501692,28.5500815,Chinese,4800,1,0,4,4.2,Very Good,119
1732,Essex Collections Patisserie,New Delhi,"Essex Farms, 4, Hauz Khas, New Delhi","Essex Farms, New Delhi",77.2011867,28.5437894,"Bakery, Desserts, Fast Food",300,0,0,1,3.4,Average,50
1733,Essex Village Garden,New Delhi,"Essex Farms, 4 Aurobindo Marg, Hauz Khas, New Delhi","Essex Farms, New Delhi",77.2014089,28.5439726,"North Indian, Chinese, Continental, Seafood",1500,0,0,3,3.4,Average,218
1734,1 Minister - Pub & Kitchen,New Delhi,"Essex Farms, 4, Hauz Khas, New Delhi","Essex Farms, New Delhi",77.2021829,28.5436328,"Mediterranean, Continental, Italian",1800,1,0,3,3.7,Good,234
1735,Andhra Bhavan,New Delhi,"1, Ashoka Road, Feroze Shah Road, New Delhi","Feroze Shah Road, New Delhi",77.225522,28.6171019,"South Indian, Andhra",200,0,0,1,4.2,Very Good,3010
1736,Barista,New Delhi,"17A, Friends Colony, New Delhi","Friends Colony, New Delhi",77.268165,28.570351,Cafe,650,0,0,2,3.2,Average,15
1737,Indian Accent - The MaNor,New Delhi,"The MaNor, 77, Friends Colony, New Delhi","Friends Colony, New Delhi",77.257106,28.570142,Modern Indian,4000,0,0,4,4.9,Excellent,1934
1738,FIO Country Kitchen and Bar,New Delhi,"Gate 1, The Garden of Five Senses, Saidulajab, Saket, New Delhi","Garden of Five Senses, Saket, New Delhi",77.19707139,28.51423729,"European, Italian, North Indian",3300,1,0,4,4.2,Very Good,1561
1739,Amul Ice-Cream Parlour,New Delhi,"591-598, Near Sabzi Mandi Jheel, Geeta Colony, New Delhi","Geeta Colony, New Delhi",77.27527589,28.65770835,Ice Cream,200,0,0,1,3,Average,4
1740,Bunty Dhaba,New Delhi,"13No/289, Geeta Colony, New Delhi","Geeta Colony, New Delhi",77.27280054,28.6588784,"North Indian, Chinese",500,0,0,2,2.8,Average,8
1741,Chawla's,New Delhi,"13/41, Geeta Colony, New Delhi","Geeta Colony, New Delhi",77.2743231,28.6506052,"North Indian, Mughlai, Chinese",800,0,0,2,3.3,Average,50
1742,China Town,New Delhi,"Block 14, Geeta Colony, New Delhi","Geeta Colony, New Delhi",0,0,Chinese,150,0,0,1,3,Average,8
1743,Chinese Inn,New Delhi,"13/82, Geeta Colony, New Delhi","Geeta Colony, New Delhi",77.2742445,28.6503577,"Chinese, South Indian",500,0,0,2,2.8,Average,28
1744,Grub Street,New Delhi,"Near Geeta Colony Police Station, Geeta Colony, New Delhi","Geeta Colony, New Delhi",77.27558903,28.65482657,Fast Food,350,0,0,1,3.4,Average,31
1745,Guru Kripa,New Delhi,"5/1/5, Geeta Colony, New Delhi","Geeta Colony, New Delhi",77.2709113,28.6529689,North Indian,200,0,0,1,3,Average,4
1746,Himcream,New Delhi,"13/56, Geeta Colony, New Delhi","Geeta Colony, New Delhi",77.2749795,28.65092671,"Ice Cream, Fast Food, Beverages",300,0,0,1,3.3,Average,17
1747,Kashish Restaurant & Caterers,New Delhi,"5/2/1No, Main Road, Geeta Colony, New Delhi","Geeta Colony, New Delhi",77.2708084,28.6529662,"North Indian, South Indian, Chinese, Fast Food",550,0,0,2,2.8,Average,8
1748,Punjabi's Veg Grill,New Delhi,"441/8, Jheel Khuranja, Main Road, Geeta Colony, New Delhi","Geeta Colony, New Delhi",77.27389522,28.65782692,North Indian,350,0,0,1,3.2,Average,8
1749,Rahul Meat Corner,New Delhi,"447, Jheel Khurenja, Geeta Colony, New Delhi","Geeta Colony, New Delhi",77.2739834,28.65745298,Mughlai,300,0,0,1,3.1,Average,6
1750,Ramesh VaishNo Dhaba,New Delhi,"439, Jheel Khuranja, Geeta Colony, New Delhi","Geeta Colony, New Delhi",77.27375876,28.65791871,North Indian,500,0,0,2,2.7,Average,17
1751,The Chinese Hut,New Delhi,"6/18, Near 7 Block Gurudwara, Geeta Colony, New Delhi","Geeta Colony, New Delhi",77.27286156,28.65345053,Chinese,300,0,0,1,2.8,Average,50
1752,Nagpal Di Hatti,New Delhi,"131, Budhh Bazar, Veer Savarkar Market, Gandhinagar, Near, Geeta Colony, New Delhi","Geeta Colony, New Delhi",0,0,"North Indian, Street Food",200,0,0,1,3.5,Good,29
1753,Ramesh VaishNo Dhaba,New Delhi,"13/292, Geeta Colony, New Delhi","Geeta Colony, New Delhi",77.2740471,28.65758714,North Indian,500,0,0,2,3.5,Good,31
1754,Barbeque Nation,New Delhi,"Ginger Hotel, DDA Community Center, Opposite Eastend Club, Vivek Vihar, New Delhi","Ginger Hotel, Vivek Vihar, New Delhi",77.303949,28.665829,"North Indian, Chinese",1600,0,0,3,4,Very Good,756
1755,Burger King,New Delhi,"Shop GF-29, BG-1 BG-2, Gourmet Hub, Paschim Vihar, New Delhi","Gourmet Hub, Pashim Vihar, New Delhi",77.1120546,28.6681812,"Burger, Fast Food",500,0,1,2,3.4,Average,33
1756,BED,New Delhi,"2nd Floor, N-17, N Block Market, Greater Kailash (GK) 1, New Delhi","Greater Kailash (GK) 1, New Delhi",77.2328365,28.5564122,"European, Sushi, Italian",2700,1,0,4,3,Average,9
1757,Cafe Coffee Day - The Lounge,New Delhi,"M-37, M Block Market, Greater Kailash (GK) 1, New Delhi","Greater Kailash (GK) 1, New Delhi",77.2365188,28.5497703,Cafe,750,0,0,2,2.6,Average,70
1758,Hunger Strike,New Delhi,"M-69, Opposite 1 Bank, M Block Market, Greater Kailash (GK) 1, New Delhi","Greater Kailash (GK) 1, New Delhi",77.2341837,28.5510721,Fast Food,300,0,1,1,3.3,Average,70
1759,Karim's,New Delhi,"M-71, M Block Market, Greater Kailash (GK) 1, New Delhi","Greater Kailash (GK) 1, New Delhi",77.2341388,28.5508438,"Mughlai, North Indian",1000,1,1,3,3.3,Average,75
1760,Nescafe,New Delhi,"M-51, M Block Market, Greater Kailash (GK) 1, New Delhi","Greater Kailash (GK) 1, New Delhi",77.2352165,28.5502291,"Fast Food, Beverages",200,0,0,1,3.4,Average,36
1761,New Bengal Sweets,New Delhi,"M-5, M Block Market, Greater Kailash (GK) 1, New Delhi","Greater Kailash (GK) 1, New Delhi",77.2345429,28.5504788,"Chinese, South Indian, Fast Food",250,0,0,1,3.1,Average,26
1762,Red Wok,New Delhi,"13, Guru Nanak Market, Pamposh Enclave, Greater Kailash (GK) 1, New Delhi","Greater Kailash (GK) 1, New Delhi",77.2439728,28.5467137,"Chinese, Thai",800,0,1,2,3.3,Average,146
1763,Room Service,New Delhi,"Greater Kailash (GK) 1, New Delhi","Greater Kailash (GK) 1, New Delhi",77.2353512,28.5501971,"North Indian, Fast Food, Continental",1000,0,0,3,3.4,Average,246
1764,Samavar,New Delhi,"B-36, Pamposh Enclave, Greater Kailash (GK) 1, New Delhi","Greater Kailash (GK) 1, New Delhi",77.2440227,28.5462678,"Kashmiri, Chinese, Mughlai",800,1,1,2,3.3,Average,89
1765,Subway,New Delhi,"M-57, 1st Floor, M Block Market, Greater Kailash (GK) 1, New Delhi","Greater Kailash (GK) 1, New Delhi",77.234992,28.5505215,"American, Fast Food, Salad, Healthy Food",500,0,1,2,2.5,Average,115
1766,The Cocktail House,New Delhi,"M-69, Greater Kailash (GK) 1, New Delhi","Greater Kailash (GK) 1, New Delhi",77.234278,28.5510276,"North Indian, Continental",2000,1,0,4,3.4,Average,58
1767,The Food Junction,New Delhi,"Opposite R Block Park, Greater Kailash (GK) 1, New Delhi","Greater Kailash (GK) 1, New Delhi",77.243434,28.5469314,"Chinese, Healthy Food",350,0,1,1,2.8,Average,78
1768,The Kathis,New Delhi,"M-29, M Block Market, Greater Kailash (GK) 1, New Delhi","Greater Kailash (GK) 1, New Delhi",77.2362493,28.5493861,Fast Food,300,0,1,1,3,Average,67
1769,The Munchbox,New Delhi,"Greater Kailash (GK) 1, New Delhi","Greater Kailash (GK) 1, New Delhi",77.2350504,28.5502088,"North Indian, Continental, Fast Food",850,0,1,2,3.4,Average,199
